Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0410290510861289,0.000328580166965033,0.492795119998484,0,0,0,28.5207353909883,0.361913212913323,-7.83186890636789E-05,-0.00606551861049225,0.550317847360805,9.12247545677757E-05,0.707476570071146,0,0,0,0,0,0,package://Amr/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Amr/meshes/base_link.STL,,Body-1;cover-1;Upperplate-1;Front_Case-1;xsens-1;Back_case-1;Emergency_button.step-2;Shock_right-1;Shock_left-1;Body_pin1-1;KUKA KR6 R900 sixx.stp-2;Body_pin1-2,base_coor,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
right_wheel_link,2.58289649853322E-07,-8.50619977038614E-07,-0.0486771319767209,0,0,0,2.80855435622338,0.00879987852692506,1.90656187559299E-07,8.64447749047827E-09,0.00879925714294819,-5.57053944157474E-09,0.0142071107228579,0,0,0,0,0,0,package://Amr/meshes/right_wheel_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Amr/meshes/right_wheel_link.STL,,Diff Drive-1,right_wheel_coor,right_wheel_axis,right_wheel_joint,continuous,0,-0.283,0.065001,1.5708,0,0,base_link,0,0,-1,,,,,,,0.7,0.7,,,,
left_wheel_link,2.38034518924989E-07,-2.99929680563915E-07,-0.0486771338159163,0,0,0,2.8085539551976,0.00879988151221391,-1.8312680592129E-07,-8.06615500379837E-09,0.00879925019155117,9.17891893032212E-09,0.0142071070935408,0,0,0,0,0,0,package://Amr/meshes/left_wheel_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Amr/meshes/left_wheel_link.STL,,Diff Drive-2,left_wheel_coor,left_wheel_axis,left_wheel_joint,continuous,0,0.283,0.065,-1.5708,0,0,base_link,0,0,-1,,,,,,,0.7,0.7,,,,
lidar_front_link,-0.000256097179499537,8.67722808453597E-06,-0.0536519254883825,0,0,0,8.4876357154515E-05,1.22057825797479E-10,-2.61643109248916E-16,-1.41104607660007E-17,1.22057861785697E-10,-1.33566860042962E-17,1.86115831494477E-10,0,0,0,0,0,0,package://Amr/meshes/lidar_front_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Amr/meshes/lidar_front_link.STL,,LMS111-10100_Dummy-3,lidar_front_coor,,lidar_front_joint,fixed,0.30805,-0.153,0.47468,0,0,0,base_link,0,0,0,,,,,,,,,,,,
lidar_back_link,-0.000256097179499148,8.67722808459148E-06,-0.0536519254883825,0,0,0,8.48763571545152E-05,1.22057825797479E-10,-2.61643107678557E-16,-1.41104607617061E-17,1.22057861785697E-10,-1.33566858573136E-17,1.86115831494476E-10,0,0,0,0,0,0,package://Amr/meshes/lidar_back_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Amr/meshes/lidar_back_link.STL,,LMS111-10100_Dummy-1,lidar_back_coor,,lidar_back_joint,fixed,-0.308,0.153,0.47468,0,0,-3.1416,base_link,0,0,0,,,,,,,,,,,,
right_caster_front_link,-0.00853230484749051,-5.47790666702852E-05,-0.025870942077703,0,0,0,0.937324073286463,0.00067945878979258,-3.70559201042522E-07,-6.71807921214868E-05,0.000661098949468951,-1.10679501704903E-06,0.000838482366432325,0,0,0,0,0,0,package://Amr/meshes/right_caster_front_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Amr/meshes/right_caster_front_link.STL,,THH-75-NHB-2,right_caster_front_coor,,right_caster_front_joint,fixed,0.32,-0.165,0.0565,0,0,0,base_link,0,0,0,,,,,,,,,,,,
left_caster_front_link,-0.00853248025929959,-1.5888718999657E-06,-0.0176709420489975,0,0,0,0.937324072221663,0.000679453459092202,-4.84983306952084E-07,-6.71863854740124E-05,0.000661104281767399,-6.87977101750519E-07,0.000838482368298577,0,0,0,0,0,0,package://Amr/meshes/left_caster_front_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Amr/meshes/left_caster_front_link.STL,,THH-75-NHB-1,left_caster_front_coor,,left_caster_front_joint,fixed,0.32,0.165,0.0483,0,0,0,base_link,0,0,0,,,,,,,,,,,,
right_caster_back_link,0.00853248025929959,1.58887190002122E-06,-0.0176709420489975,0,0,0,0.937324072221663,0.000679453459092202,-4.8498330695217E-07,6.71863854740124E-05,0.000661104281767399,6.87977101750307E-07,0.000838482368298577,0,0,0,0,0,0,package://Amr/meshes/right_caster_back_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Amr/meshes/right_caster_back_link.STL,,THH-75-NHB-4,right_caster_back_coor,,right_caster_back_joint,fixed,-0.32,-0.165,0.0483,0,0,0,base_link,0,0,0,,,,,,,,,,,,
left_caster_back_link,0.00853230484749051,5.47790666702574E-05,-0.017670942077703,0,0,0,0.937324073286464,0.00067945878979258,-3.70559201042522E-07,6.71807921214868E-05,0.000661098949468951,1.106795017049E-06,0.000838482366432325,0,0,0,0,0,0,package://Amr/meshes/left_caster_back_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://Amr/meshes/left_caster_back_link.STL,,THH-75-NHB-3,left_caster_back_coor,Axis_left_caster_back_joint,left_caster_back_joint,fixed,-0.32,0.165,0.0483,0,0,0,base_link,0,0,0,,,,,,,,,,,,
